id,domain,language,query_text,translated_text,expected_match_id,generated_by
query_0728,animal,Yoruba,"Wọn n gbona, wọn kò fẹ́ jẹun, àwọn ẹ̀jẹ̀ sì n yọ nínú ara wọn, wọn n kú lọ lọ lọ.","They are hot, they don't want to eat, blood is coming out of their bodies, and they are dying one after another.",animal_008,gemma-4-26b-a4b-it
query_0729,animal,Hausa,"Aniyoyin nawa suna zazzabi sosai, kuma sun daina cin abinci. Ina ganin jini a fatarsu, kuma da yawa suna mutuwa.","My pigs have a very high fever, and they have stopped eating. I see blood on their skin, and many of them are dying.",animal_008,gemma-4-31b-it
query_0730,animal,Hausa,"Walla, al'amarin ya ki tsayawa. Tumakina suna mutuwa guguwa, jikinsu yana yin ja-ja, kuma ba sa cin abinci.","Honestly, the situation isn't stopping. My pigs are dying in large numbers, their bodies are turning red, and they aren't eating.",animal_008,gemma-4-31b-it
query_0731,animal,Hausa,"Tumakina suna zazzabi, ba sa cin abinci, kuma ina ganin jini a jikinsu. Da yawa sun riga sun mutu.","My pigs have a fever, they aren't eating, and I see blood on them. Many have already died.",animal_008,gemma-4-31b-it
query_0732,animal,Hausa,"Ina lura da tumakina suna zafi sosai, kuma ba sa sha'awar abincinsu. Akwai jini a fatarsu, kuma kusan duka suna mutuwa.","I notice my pigs are very hot, and they have no appetite for their food. There is blood on their skin, and almost all of them are dying.",animal_008,gemma-4-31b-it
query_0733,animal,Hausa,"Abinci ba sa ci, jikinsu kuma ya zama ja saboda jini. Suna zazzabi, kuma suna mutuwa daya bayan daya.","They aren't eating food, and their bodies have turned red because of blood. They have a fever, and they are dying one by one.",animal_008,gemma-4-31b-it
query_0734,animal,Hausa,"Suna zazzabi mai tsanani, kuma ba sa cin abinci. Ina ganin jini a fatarsu da kuma cikin jikinsu, kuma da yawa suna mutuwa.","They have a severe fever, and they are not eating. I see blood on their skin and inside their bodies, and many are dying.",animal_008,gemma-4-31b-it
query_0735,animal,Hausa,"Tumakina suna mutuwa da yawa. Suna zazzabi, ba sa cin abinci, kuma jini yana fitowa a fatarsu.","My pigs are dying in large numbers. They have a fever, they aren't eating, and blood is coming out on their skin.",animal_008,gemma-4-31b-it
query_0736,animal,Hausa,"Wannan rashin cin abinci da zazzabin da tumakina suke da shi ya sa jini yake fitowa a jikinsu, kuma suna mutuwa guguwa.","This lack of appetite and the fever my pigs have is causing blood to come out on their bodies, and they are dying in large numbers.",animal_008,gemma-4-31b-it
query_0737,animal,Igbo,"Ngụkọ m anaghị eri nri, ahụ ha na-acha ọkụ, ọtụla na-anụ.","My pigs aren't eating, they have high fever, and many are dying.",animal_008,gemma-4-31b-it
query_0738,animal,Igbo,"Anọ m na-ahụ ọbara n'ahụ ngụkọ m, ha na-anụ n'ọtụla.","I'm seeing blood on the bodies of my pigs, and they are dying in large numbers.",animal_008,gemma-4-31b-it
query_0739,animal,Igbo,"Ha ejiri nri kwụsị, ahụ ha na-acha ọkụ nke ukwuu.","They have stopped eating, and their bodies are very hot.",animal_008,gemma-4-31b-it
query_0740,animal,Igbo,"Ngụkọ m na-anụ kwa ụbọchị, ụfọdụ nwere ihe na-acha ọbara n'ahụ ha.","My pigs are dying every day, some have red spots on their bodies.",animal_008,gemma-4-31b-it
query_0741,animal,Igbo,"Anaghị eri nri, ọkụ na-ere ha, ha na-anụ n'ọtụla.","They aren't eating, they have high fever, and many are dying.",animal_008,gemma-4-31b-it
query_0742,animal,Igbo,"Ọbara na-apụ n'ahụ ha, ha anaghị achọ iri ihe ọ bụla.","Blood is coming out on their bodies, they don't want to eat anything.",animal_008,gemma-4-31b-it
query_0743,animal,Igbo,"Ahụ ha na-acha ọkụ, ọbara na-apụ, ọtụla emela.","Their bodies are hot, there is bleeding, and many are already dead.",animal_008,gemma-4-31b-it
query_0744,animal,Igbo,"Ngụkọ m na-anụ ugbu a, anaghị eri nri, ahụ ha na-acha ọkụ.","My pigs are dying right now, they aren't eating, and their bodies are hot.",animal_008,gemma-4-31b-it
query_0745,animal,English,"My pigs dey die one after another, and their body dey very hot. Dem no wan chop anything again.","My pigs are dying one after another, and their bodies are very hot. They don't want to eat anything again.",animal_008,gemma-4-26b-a4b-it
query_0746,animal,English,"Dem dey show blood for skin and inside body, and plenty of dem don die for my farm.","They are showing blood on their skin and inside their bodies, and many of them have died on my farm.",animal_008,gemma-4-26b-a4b-it
query_0747,animal,English,The pigs no de eat at all. Their skin dey red with blood and they dey die very fast.,The pigs are not eating at all. Their skin is red with blood and they are dying very fast.,animal_008,gemma-4-26b-a4b-it
query_0748,animal,English,I dey see blood for dem body and dem dey die well well. Dem no de eat again.,I am seeing blood on their bodies and they are dying in large numbers. They are not eating anymore.,animal_008,gemma-4-26b-a4b-it
query_0749,animal,English,All my pigs are dying. They have high fever and there's blood all over their skin.,All my pigs are dying. They have high fever and there's blood all over their skin.,animal_008,gemma-4-26b-a4b-it
query_0750,animal,English,"Body dey hot for the pigs, and dem no dey chop. Blood dey come out for skin too.","The pigs' bodies are hot, and they aren't eating. Blood is also coming out through their skin.",animal_008,gemma-4-26b-a4b-it
query_0751,animal,English,Many of my pigs don die. Dem body dey hot and dem no de eat again.,Many of my pigs have died. Their bodies are hot and they are not eating anymore.,animal_008,gemma-4-26b-a4b-it
query_0752,animal,English,I see blood for skin of the pigs and dem dey die plenty. Dem no wan chop anything.,I see blood on the skin of the pigs and they are dying in plenty. They don't want to eat anything.,animal_008,gemma-4-26b-a4b-it
query_0753,animal,Yoruba,"Aja mi ti yí padà, ó ń kàya sí gbogbo ènìyàn, omi sì ń bọ́ nínú ẹnu rẹ̀.","My dog has changed, he is attacking everyone, and water is flowing from his mouth.",animal_009,gemma-4-31b-it
query_0754,animal,Yoruba,"Ó dákẹ́ jàlá jù, kò sì le gbé omi sínú ẹnu mọ́.","He is unusually quiet, and he can't even swallow water anymore.",animal_009,gemma-4-31b-it
query_0755,animal,Yoruba,"Àwòrán ajá mi ti yí padà, ó sì ti dẹnu, kò le rìn mọ́.","My dog's behavior has changed, and he is paralyzed, he can no longer walk.",animal_009,gemma-4-31b-it
query_0756,animal,Yoruba,"Eèyàn ń rọ̀ látì ẹnu rẹ̀, ó sì ti kú.","Saliva was drooling from his mouth, and now he is dead.",animal_009,gemma-4-31b-it
query_0757,animal,Yoruba,"Ó bẹ̀rẹ̀ sí ní kàya gan-an, ó sì ń ṣòfò láti gbé nǹkan sínú ẹnu.","He started becoming very aggressive, and he is struggling to swallow anything.",animal_009,gemma-4-31b-it
query_0758,animal,Yoruba,"Ó dákẹ́ jàlá jù, lẹ́yìn náà ara rẹ̀ dẹnu.","He became too quiet, and then his body just went stiff.",animal_009,gemma-4-31b-it
query_0759,animal,Yoruba,"Ó ń kàya sí gbogbo ènìyàn, omi ń bọ́ nínú ẹnu rẹ̀, kò sì le dìde mọ́.","He is fighting everyone, water is flowing from his mouth, and he can't stand up anymore.",animal_009,gemma-4-31b-it
query_0760,animal,Yoruba,"Kò ṣe bí ó ṣe máa ń ṣe mọ́, ó sì ti lọ.","He is not acting like himself anymore, and now he is gone.",animal_009,gemma-4-31b-it
query_0761,animal,Hausa,"Kurena ya canza hali, yana kai hari kowa kuma maji yana zuba daga bakinsa.","My dog has changed behavior, he is attacking everyone and saliva is pouring from his mouth.",animal_009,gemma-4-31b-it
query_0762,animal,Hausa,"Kurena ya zama shiru sosai, kuma na ga ba ya iya hadiye komai.","My dog has become very quiet, and I see he cannot swallow anything.",animal_009,gemma-4-31b-it
query_0763,animal,Hausa,"Wannan karen ya hauka, yana yaki kowa, sannan maji yana fitowa daga bakinsa.","This dog has gone crazy, he's fighting everyone, and saliva is coming out of his mouth.",animal_009,gemma-4-31b-it
query_0764,animal,Hausa,"Kurena ba ya iya hadiye abinci, sannan yanzu ya daina motsi.","My dog cannot swallow food, and now he has stopped moving.",animal_009,gemma-4-31b-it
query_0765,animal,Hausa,"Na lura karena ya canza, yana natsuwa sosai kuma bakinsa cike yake da maji.","I noticed my dog has changed, he's unusually docile and his mouth is full of saliva.",animal_009,gemma-4-31b-it
query_0766,animal,Hausa,"Jikin kurena ya yi nauyi, ba ya iya tafiya, kuma yana gabanin mutuwa.","My dog's body has become heavy, he cannot walk, and he is close to death.",animal_009,gemma-4-31b-it
query_0767,animal,Hausa,"Kurena yana kai hari kowa, sannan yana fama wajen hadiye ruwa.","My dog is attacking everyone, and he is struggling to swallow water.",animal_009,gemma-4-31b-it
query_0768,animal,Hausa,"Kurena ya canza hali, maji yana zuba, sannan ya daina motsi gaba daya.","My dog has changed behavior, saliva is pouring, and he has stopped moving completely.",animal_009,gemma-4-31b-it
query_0769,animal,Igbo,"Nkịta m malitere ịwa iwe nke ukwuu, mmiri na-asọpụta n'ọnụ ya ugbu a.","My dog has started getting very angry, and water is flowing from his mouth now.",animal_009,gemma-4-31b-it
query_0770,animal,Igbo,"Anụ m a nọrọ jụụ nke ọna, ọ na-agba mbọ ilu nri ma ọ naghị enwe ike.","My animal is unusually quiet, he's struggling to swallow food and can't do it.",animal_009,gemma-4-31b-it
query_0771,animal,Igbo,"Nkịta m anaghị eme otu ọ na-eme, ụka ya malitere ịda, ọ na-enweghị ike ịga.","My dog is not acting like he usually does, his legs have started to fail, he can't walk.",animal_009,gemma-4-31b-it
query_0772,animal,Igbo,"Mmiri na-asọ n'ọnụ anụ m, ọ na-agba ndị mmadụ n'akpịrị.","Water is flowing from my animal's mouth, and he's biting people's legs.",animal_009,gemma-4-31b-it
query_0773,animal,Igbo,"Ọ na-enweghị ike ilu ihe ọ bụla, ugbu a ụnụ ya anaghị arụ ọrụ.","He cannot swallow anything, now his limbs are not working.",animal_009,gemma-4-31b-it
query_0774,animal,Igbo,"Anụ m a dị ka ọ na-atụ egwu, ọ nọrọ jụụ, mmiri na-asọpụta n'ọnụ ya.","My animal seems scared, he is very still, and water is flowing from his mouth.",animal_009,gemma-4-31b-it
query_0775,animal,Igbo,"Ịhụrụ ya, ọ naghị eme otu ọ na-eme, ọ na-agba mbọ ilu mmiri.","Looking at him, he's not acting as he usually does, he's struggling to swallow water.",animal_009,gemma-4-31b-it
query_0776,animal,Igbo,"Nkịta m malitere ịwa iwe, ugbu a ọ nọrọ n'otu ebe, ọ na-agaghị.","My dog started getting angry, now he's just staying in one place, he's not moving.",animal_009,gemma-4-31b-it
query_0777,animal,Nigerian Pidgin,"My dog don change, e just dey bite everything and foam dey come out from im mouth.",My dog has changed; he's just biting everything and foam is coming out of his mouth.,animal_009,gemma-4-31b-it
query_0778,animal,Nigerian Pidgin,"This dog wey usually dey bark suddenly quiet, and e no fit swallow anything, water just dey flow from im mouth.","This dog that usually barks is suddenly quiet, and he can't swallow anything, water is just flowing from his mouth.",animal_009,gemma-4-31b-it
query_0779,animal,Nigerian Pidgin,"My dog just dey vex for everyone, now im legs don fail am and e no fit move again.","My dog is just angry at everyone, and now his legs have failed him and he can't move again.",animal_009,gemma-4-31b-it
query_0780,animal,Nigerian Pidgin,"I see say my dog mouth dey leak well well, e no fit swallow food, and e just dey act strange.","I see that my dog is salivating a lot, he can't swallow food, and he's just acting strange.",animal_009,gemma-4-31b-it
query_0781,animal,Nigerian Pidgin,"The dog just calm down suddenly, and now e don freeze, e no fit stand again.","The dog just became suddenly calm, and now he's frozen; he can't stand again.",animal_009,gemma-4-31b-it
query_0782,animal,Nigerian Pidgin,My dog don start to bite people and e dey struggle to swallow anything wey e try chop.,My dog has started biting people and is struggling to swallow anything he tries to eat.,animal_009,gemma-4-31b-it
query_0783,animal,Nigerian Pidgin,"My dog no be as e be before, im mouth dey foam and now e no fit waka, e just lie down.","My dog is not how he was before; his mouth is foaming and now he can't walk, he's just lying down.",animal_009,gemma-4-31b-it
query_0784,animal,Nigerian Pidgin,"E just dey craze, dey bite, water dey leak from im mouth and now e don stop to move completely.","He's just acting crazy, biting, water is leaking from his mouth, and now he's stopped moving completely.",animal_009,gemma-4-31b-it
query_0785,animal,English,My dog just dey act strange. He dey try bite everyone and im mouth full of foam.,My dog is just acting strange. He is trying to bite everyone and his mouth is full of foam.,animal_009,gemma-4-31b-it
query_0786,animal,English,My dog is behaving very weirdly. He's suddenly very aggressive and he can't seem to swallow his food.,My dog is behaving very weirdly. He's suddenly very aggressive and he can't seem to swallow his food.,animal_009,gemma-4-31b-it
query_0787,animal,English,"The animal don change. He just dey quiet suddenly, but foam dey come out from im mouth and he no fit walk again.","The animal has changed. He suddenly became very quiet, but foam is coming out of his mouth and he can't walk anymore.",animal_009,gemma-4-31b-it
query_0788,animal,English,My dog is acting strange. He is drooling a lot and now he cannot move his legs.,My dog is acting strange. He is drooling a lot and now he cannot move his legs.,animal_009,gemma-4-31b-it
query_0789,animal,English,I no know wetin happen to my dog. He dey try attack me and he no fit drink water at all.,I don't know what happened to my dog. He is trying to attack me and he cannot drink water at all.,animal_009,gemma-4-31b-it
